horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
16,メイショウタバル,8,逃げ,36.789,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,2.374,2.374,0.0167
12,マイネルエンペラー,6,逃げ,36.327,2,5.0,0.462,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,2.374,2.374,0.0167
5,クロワデュノール,3,先行,35.952,3,2.22,0.837,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,2.374,2.374,0.0167
9,コスモキュランダ,5,先行,35.602,4,4.22,1.187,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,2.374,2.374,0.0167
2,ミュージアムマイル,1,先行,35.252,5,0.0,1.537,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,2.374,2.374,0.0167
7,ファミリータイム,4,先行,34.902,6,3.22,1.887,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,2.374,2.374,0.0167
4,ミクニインスパイア,2,先行,34.552,7,1.0,2.237,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,2.374,2.374,0.0167
3,シュガークン,2,先行,34.202,8,1.22,2.587,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,2.374,2.374,0.0167
17,レガレイラ,8,先行,33.852,9,7.0,2.937,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,2.374,2.374,0.0167
18,ミステリーウェイ,8,先行,33.502,10,7.0,3.287,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,2.374,2.374,0.0167
1,ダノンデサイル,1,差し,33.152,11,0.22,3.637,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,2.374,2.374,0.0167
15,マイユニバース,7,差し,32.802,12,6.22,3.987,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,2.374,2.374,0.0167
10,ジューンテイク,5,差し,32.452,13,4.0,4.337,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,2.374,2.374,0.0167
13,シェイクユアハート,7,差し,32.102,14,6.22,4.687,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,2.374,2.374,0.0167
14,スティンガーグラス,7,差し,31.752,15,6.0,5.037,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,2.374,2.374,0.0167
11,シンエンペラー,6,差し,31.402,16,5.22,5.387,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,2.374,2.374,0.0167
8,タガノデュード,4,追込,31.052,17,3.0,5.737,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,2.374,2.374,0.0167
6,ビザンチンドリーム,3,追込,30.457,18,2.0,6.332,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,2.374,2.374,0.0167
16,メイショウタバル,8,逃げ,44.147,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,2.848,2.848,0.0201
12,マイネルエンペラー,6,逃げ,43.592,2,5.0,0.555,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,2.848,2.848,0.0201
5,クロワデュノール,3,先行,43.142,3,2.22,1.005,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,2.848,2.848,0.0201
9,コスモキュランダ,5,先行,42.792,4,4.22,1.355,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,2.848,2.848,0.0201
2,ミュージアムマイル,1,先行,42.442,5,0.0,1.705,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,2.848,2.848,0.0201
7,ファミリータイム,4,先行,42.092,6,3.22,2.055,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,2.848,2.848,0.0201
4,ミクニインスパイア,2,先行,41.742,7,1.0,2.405,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,2.848,2.848,0.0201
3,シュガークン,2,先行,41.392,8,1.22,2.755,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,2.848,2.848,0.0201
17,レガレイラ,8,先行,41.042,9,7.0,3.105,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,2.848,2.848,0.0201
18,ミステリーウェイ,8,先行,40.692,10,7.0,3.455,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,2.848,2.848,0.0201
1,ダノンデサイル,1,差し,40.342,11,0.22,3.805,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,2.848,2.848,0.0201
15,マイユニバース,7,差し,39.992,12,6.22,4.155,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,2.848,2.848,0.0201
10,ジューンテイク,5,差し,39.642,13,4.0,4.505,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,2.848,2.848,0.0201
13,シェイクユアハート,7,差し,39.292,14,6.22,4.855,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,2.848,2.848,0.0201
14,スティンガーグラス,7,差し,38.942,15,6.0,5.205,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,2.848,2.848,0.0201
11,シンエンペラー,6,差し,38.592,16,5.22,5.555,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,2.848,2.848,0.0201
8,タガノデュード,4,追込,38.098,17,3.0,6.049,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,2.848,2.848,0.0201
6,ビザンチンドリーム,3,追込,36.548,18,2.0,7.599,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,2.848,2.848,0.0201
16,メイショウタバル,8,逃げ,51.505,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,3.323,3.323,0.0234
12,マイネルエンペラー,6,逃げ,50.858,2,5.0,0.647,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,3.323,3.323,0.0234
5,クロワデュノール,3,先行,50.333,3,2.22,1.172,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,3.323,3.323,0.0234
9,コスモキュランダ,5,先行,49.944,4,4.22,1.561,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,3.323,3.323,0.0234
2,ミュージアムマイル,1,先行,49.594,5,0.0,1.911,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,3.323,3.323,0.0234
7,ファミリータイム,4,先行,49.244,6,3.22,2.261,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,3.323,3.323,0.0234
4,ミクニインスパイア,2,先行,48.894,7,1.0,2.611,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,3.323,3.323,0.0234
3,シュガークン,2,先行,48.544,8,1.22,2.961,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,3.323,3.323,0.0234
17,レガレイラ,8,先行,48.194,9,7.0,3.311,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,3.323,3.323,0.0234
18,ミステリーウェイ,8,先行,47.844,10,7.0,3.661,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,3.323,3.323,0.0234
1,ダノンデサイル,1,差し,47.494,11,0.22,4.011,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,3.323,3.323,0.0234
15,マイユニバース,7,差し,47.144,12,6.22,4.361,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,3.323,3.323,0.0234
10,ジューンテイク,5,差し,46.709,13,4.0,4.796,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,3.323,3.323,0.0234
13,シェイクユアハート,7,差し,46.307,14,6.22,5.198,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,3.323,3.323,0.0234
14,スティンガーグラス,7,差し,45.957,15,6.0,5.548,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,3.323,3.323,0.0234
11,シンエンペラー,6,差し,45.607,16,5.22,5.898,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,3.323,3.323,0.0234
8,タガノデュード,4,追込,44.448,17,3.0,7.057,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,3.323,3.323,0.0234
6,ビザンチンドリーム,3,追込,42.64,18,2.0,8.865,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,3.323,3.323,0.0234
16,メイショウタバル,8,逃げ,58.863,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,3.798,3.798,0.0268
12,マイネルエンペラー,6,逃げ,58.123,2,5.0,0.74,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,3.798,3.798,0.0268
5,クロワデュノール,3,先行,57.523,3,2.22,1.34,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,3.798,3.798,0.0268
9,コスモキュランダ,5,先行,57.079,4,4.22,1.784,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,3.798,3.798,0.0268
2,ミュージアムマイル,1,先行,56.729,5,0.0,2.134,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,3.798,3.798,0.0268
7,ファミリータイム,4,先行,56.379,6,3.22,2.484,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,3.798,3.798,0.0268
4,ミクニインスパイア,2,先行,56.029,7,1.0,2.834,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,3.798,3.798,0.0268
3,シュガークン,2,先行,55.679,8,1.22,3.184,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,3.798,3.798,0.0268
17,レガレイラ,8,先行,55.329,9,7.0,3.534,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,3.798,3.798,0.0268
18,ミステリーウェイ,8,先行,54.979,10,7.0,3.884,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,3.798,3.798,0.0268
1,ダノンデサイル,1,差し,54.282,11,0.22,4.581,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,3.798,3.798,0.0268
15,マイユニバース,7,差し,53.932,12,6.22,4.931,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,3.798,3.798,0.0268
10,ジューンテイク,5,差し,53.381,13,4.0,5.482,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,3.798,3.798,0.0268
13,シェイクユアハート,7,差し,52.922,14,6.22,5.941,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,3.798,3.798,0.0268
14,スティンガーグラス,7,差し,52.572,15,6.0,6.291,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,3.798,3.798,0.0268
11,シンエンペラー,6,差し,52.222,16,5.22,6.641,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,3.798,3.798,0.0268
8,タガノデュード,4,追込,50.798,17,3.0,8.065,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,3.798,3.798,0.0268
6,ビザンチンドリーム,3,追込,48.731,18,2.0,10.132,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,3.798,3.798,0.0268
16,メイショウタバル,8,逃げ,66.221,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,4.272,4.272,0.0301
12,マイネルエンペラー,6,逃げ,65.388,2,5.0,0.832,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,4.272,4.272,0.0301
5,クロワデュノール,3,先行,64.713,3,2.22,1.507,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,4.272,4.272,0.0301
9,コスモキュランダ,5,先行,64.214,4,4.22,2.007,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,4.272,4.272,0.0301
2,ミュージアムマイル,1,先行,63.864,5,0.0,2.357,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,4.272,4.272,0.0301
7,ファミリータイム,4,先行,63.514,6,3.22,2.707,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,4.272,4.272,0.0301
4,ミクニインスパイア,2,先行,63.164,7,1.0,3.057,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,4.272,4.272,0.0301
3,シュガークン,2,先行,62.814,8,1.22,3.407,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,4.272,4.272,0.0301
17,レガレイラ,8,先行,62.464,9,7.0,3.757,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,4.272,4.272,0.0301
18,ミステリーウェイ,8,先行,62.114,10,7.0,4.107,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,4.272,4.272,0.0301
1,ダノンデサイル,1,差し,61.067,11,0.22,5.154,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,4.272,4.272,0.0301
15,マイユニバース,7,差し,60.717,12,6.22,5.504,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,4.272,4.272,0.0301
10,ジューンテイク,5,差し,60.054,13,4.0,6.167,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,4.272,4.272,0.0301
13,シェイクユアハート,7,差し,59.537,14,6.22,6.684,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,4.272,4.272,0.0301
14,スティンガーグラス,7,差し,59.187,15,6.0,7.034,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,4.272,4.272,0.0301
11,シンエンペラー,6,差し,58.837,16,5.22,7.384,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,4.272,4.272,0.0301
8,タガノデュード,4,追込,57.147,17,3.0,9.073,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,4.272,4.272,0.0301
6,ビザンチンドリーム,3,追込,54.823,18,2.0,11.398,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,4.272,4.272,0.0301
