horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
1,カムアップローゼス,1,差し,差し,207.843,207.843,6,0.22,45.0,12.989,45.0-82.0,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,0.0,0.0,medium,16.312,16.312,0.1405
4,ドッグウッド,4,差し,差し,205.464,205.464,7,3.0,47.379,12.989,45.0-82.0,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,0.0,0.0,medium,16.312,16.312,0.1405
10,ピティロディア,8,差し,差し,200.767,200.767,8,7.0,52.076,12.989,45.0-82.0,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,0.0,0.0,medium,16.312,16.312,0.1405
6,ゼアズノープレイス,6,差し,差し,194.753,194.753,9,5.0,58.09,12.989,45.0-82.0,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,0.0,0.0,medium,16.312,16.312,0.1405
3,ゴーゴータカシ,3,追込,追込,177.655,177.655,10,2.22,75.187,12.989,75.0-120.0,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,0.0,0.0,medium,16.312,16.312,0.1405
5,ネッタイヤライ,5,逃げ,逃げ,257.372,257.372,1,4.22,1.491,13.299,0.0-8.0,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.0,0.0,0.0,medium,16.701,16.701,0.1438
8,ハミルトン,7,逃げ,逃げ,255.306,255.306,2,6.0,3.557,13.299,0.0-8.0,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.0,0.0,0.0,medium,16.701,16.701,0.1438
7,ハルフロンティア,7,先行,先行,244.073,244.073,3,6.22,14.789,13.299,12.0-34.0,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.0,0.0,0.0,medium,16.701,16.701,0.1438
2,ナムラヒナギク,2,先行,先行,237.931,237.931,4,1.0,20.932,13.299,12.0-34.0,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.0,0.0,0.0,medium,16.701,16.701,0.1438
9,マイネルイグザルト,8,先行,先行,232.569,232.569,5,7.0,26.294,13.299,12.0-34.0,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.0,0.0,0.0,medium,16.701,16.701,0.1438
1,カムアップローゼス,1,差し,差し,213.863,213.863,6,0.22,45.0,13.299,45.0-82.0,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,0.0,0.0,medium,16.701,16.701,0.1438
4,ドッグウッド,4,差し,差し,210.356,210.356,7,3.0,48.507,13.299,45.0-82.0,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,0.0,0.0,medium,16.701,16.701,0.1438
10,ピティロディア,8,差し,差し,205.547,205.547,8,7.0,53.315,13.299,45.0-82.0,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,0.0,0.0,medium,16.701,16.701,0.1438
6,ゼアズノープレイス,6,差し,差し,199.389,199.389,9,5.0,59.473,13.299,45.0-82.0,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,0.0,0.0,medium,16.701,16.701,0.1438
3,ゴーゴータカシ,3,追込,追込,181.885,181.885,10,2.22,76.978,13.299,75.0-120.0,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,0.0,0.0,medium,16.701,16.701,0.1438
5,ネッタイヤライ,5,逃げ,逃げ,263.358,263.358,1,4.22,1.525,13.608,0.0-8.0,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.0,0.0,0.0,medium,17.089,17.089,0.1472
8,ハミルトン,7,逃げ,逃げ,261.243,261.243,2,6.0,3.639,13.608,0.0-8.0,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.0,0.0,0.0,medium,17.089,17.089,0.1472
7,ハルフロンティア,7,先行,先行,249.75,249.75,3,6.22,15.133,13.608,12.0-34.0,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.0,0.0,0.0,medium,17.089,17.089,0.1472
2,ナムラヒナギク,2,先行,先行,243.464,243.464,4,1.0,21.419,13.608,12.0-34.0,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.0,0.0,0.0,medium,17.089,17.089,0.1472
9,マイネルイグザルト,8,先行,先行,237.977,237.977,5,7.0,26.906,13.608,12.0-34.0,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.0,0.0,0.0,medium,17.089,17.089,0.1472
1,カムアップローゼス,1,差し,差し,219.27,219.27,6,0.22,45.612,13.608,45.0-82.0,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,0.0,0.0,medium,17.089,17.089,0.1472
4,ドッグウッド,4,差し,差し,215.248,215.248,7,3.0,49.635,13.608,45.0-82.0,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,0.0,0.0,medium,17.089,17.089,0.1472
10,ピティロディア,8,差し,差し,210.328,210.328,8,7.0,54.555,13.608,45.0-82.0,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,0.0,0.0,medium,17.089,17.089,0.1472
6,ゼアズノープレイス,6,差し,差し,204.026,204.026,9,5.0,60.856,13.608,45.0-82.0,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,0.0,0.0,medium,17.089,17.089,0.1472
3,ゴーゴータカシ,3,追込,追込,186.115,186.115,10,2.22,78.768,13.608,75.0-120.0,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,0.0,0.0,medium,17.089,17.089,0.1472
5,ネッタイヤライ,5,逃げ,逃げ,268.632,268.632,1,4.22,2.271,13.207,0.0-8.0,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.0,0.0,0.0,medium,17.478,17.478,0.1505
8,ハミルトン,7,逃げ,逃げ,264.878,264.878,2,6.0,6.025,13.207,0.0-8.0,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.0,0.0,0.0,medium,17.478,17.478,0.1505
7,ハルフロンティア,7,先行,先行,255.426,255.426,3,6.22,15.477,13.207,12.0-34.0,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.0,0.0,0.0,medium,17.478,17.478,0.1505
2,ナムラヒナギク,2,先行,先行,248.998,248.998,4,1.0,21.905,13.207,12.0-34.0,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.0,0.0,0.0,medium,17.478,17.478,0.1505
9,マイネルイグザルト,8,先行,先行,243.386,243.386,5,7.0,27.517,13.207,12.0-34.0,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.0,0.0,0.0,medium,17.478,17.478,0.1505
1,カムアップローゼス,1,差し,差し,224.254,224.254,6,0.22,46.649,13.207,45.0-82.0,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,0.0,0.0,medium,17.478,17.478,0.1505
4,ドッグウッド,4,差し,差し,220.14,220.14,7,3.0,50.763,13.207,45.0-82.0,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,0.0,0.0,medium,17.478,17.478,0.1505
10,ピティロディア,8,差し,差し,215.108,215.108,8,7.0,55.795,13.207,45.0-82.0,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,0.0,0.0,medium,17.478,17.478,0.1505
6,ゼアズノープレイス,6,差し,差し,208.663,208.663,9,5.0,62.24,13.207,45.0-82.0,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,0.0,0.0,medium,17.478,17.478,0.1505
3,ゴーゴータカシ,3,追込,追込,190.345,190.345,10,2.22,80.558,13.207,75.0-120.0,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,0.0,0.0,medium,17.478,17.478,0.1505
5,ネッタイヤライ,5,逃げ,逃げ,274.602,274.602,1,4.22,2.321,13.5,0.0-8.0,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.0,0.0,0.0,medium,17.866,17.866,0.1538
8,ハミルトン,7,逃げ,逃げ,270.764,270.764,2,6.0,6.159,13.5,0.0-8.0,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.0,0.0,0.0,medium,17.866,17.866,0.1538
7,ハルフロンティア,7,先行,先行,261.102,261.102,3,6.22,15.821,13.5,12.0-34.0,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.0,0.0,0.0,medium,17.866,17.866,0.1538
2,ナムラヒナギク,2,先行,先行,254.531,254.531,4,1.0,22.392,13.5,12.0-34.0,0.75,48.328,53.5,45.829,62.146,82.971,76.503,51.983,45.56,62.632,0.594,55.543,54.549,-0.549,0.588,0.576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.492,0.493,0.463,0.767,1.0,76.687,49.163,61.603,79.944,68.019,54.216,65.0,55.516,0.0,0.0,54.884,46.99,34.0,0.0,46.315,53.0,-4.0,83.148,60.135,0.0,0.0,0.0,medium,17.866,17.866,0.1538
9,マイネルイグザルト,8,先行,先行,248.794,248.794,5,7.0,28.129,13.5,12.0-34.0,0.75,37.919,50.429,44.229,26.159,46.093,50.925,40.0,39.942,45.873,-1.0,47.374,45.544,-1.539,-0.807,-0.989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.352,0.392,0.114,0.511,1.0,51.116,35.206,44.566,44.756,44.588,39.111,65.0,52.781,0.0,0.0,43.732,45.8,34.4,0.0,11.429,58.0,4.0,87.858,47.119,0.0,0.0,0.0,medium,17.866,17.866,0.1538
1,カムアップローゼス,1,差し,差し,229.237,229.237,6,0.22,47.686,13.5,45.0-82.0,0.75,51.199,58.429,57.714,63.921,79.0,68.073,54.059,50.367,61.801,0.497,58.209,56.295,-2.769,1.0,0.879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.481,0.467,0.426,0.673,1.0,67.338,48.088,55.977,78.16,64.007,52.476,65.0,72.618,0.0,0.0,51.738,49.2325,33.7,0.0,42.644,55.0,-2.0,88.664,59.93,0.0,0.0,0.0,medium,17.866,17.866,0.1538
4,ドッグウッド,4,差し,差し,225.032,225.032,7,3.0,51.891,13.5,45.0-82.0,0.75,51.876,75.643,45.829,78.927,82.886,62.646,54.668,49.721,60.353,0.329,59.469,60.738,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.471,0.49,0.668,0.627,1.0,62.699,47.097,55.188,76.427,60.094,52.645,65.0,74.624,0.0,0.0,59.034,47.3175,34.5,0.0,66.845,55.0,-2.0,76.96,64.691,0.0,0.0,0.0,medium,17.866,17.866,0.1538
10,ピティロディア,8,差し,差し,219.888,219.888,8,7.0,57.035,13.5,45.0-82.0,0.75,42.453,37.357,48.0,49.712,62.879,60.303,44.765,41.88,54.348,-0.367,50.593,51.849,2.87,-0.257,0.106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.481,0.476,0.396,0.606,1.0,60.591,48.091,53.446,69.155,54.723,47.492,65.0,61.761,0.0,0.0,51.273,49.13,35.2,0.0,39.551,58.0,4.0,68.837,53.795,0.0,0.0,0.0,medium,17.866,17.866,0.1538
6,ゼアズノープレイス,6,差し,差し,213.3,213.3,9,5.0,63.623,13.5,45.0-82.0,0.75,38.487,37.357,48.0,34.308,49.643,52.943,40.0,37.955,45.981,-1.0,47.116,47.012,0.289,-0.851,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.237,0.237,0.514,0.53,1.0,52.956,23.715,36.874,67.712,47.365,35.808,65.0,59.853,0.0,0.0,53.297,47.69,35.4,0.0,51.369,58.0,4.0,54.84,52.97,0.0,0.0,0.0,medium,17.866,17.866,0.1538
3,ゴーゴータカシ,3,追込,追込,194.575,194.575,10,2.22,82.348,13.5,75.0-120.0,0.75,50.934,67.571,48.0,64.878,79.886,78.059,54.044,45.961,63.802,0.73,55.55,53.955,-1.369,0.589,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.528,0.574,0.293,0.779,1.0,77.945,52.809,66.618,81.291,68.04,54.833,65.0,50.916,0.0,0.0,49.794,50.0225,33.4,0.0,29.345,58.0,4.0,88.08,55.63,0.0,0.0,0.0,medium,17.866,17.866,0.1538
5,ネッタイヤライ,5,逃げ,逃げ,280.572,280.572,1,4.22,2.371,13.794,0.0-8.0,0.75,48.544,69.286,52.429,60.457,72.921,66.612,51.123,42.266,63.587,0.705,49.843,48.683,-0.889,-0.385,-0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.87,0.87,0.0,0.666,1.0,66.595,86.992,77.814,66.221,61.598,63.023,65.0,56.804,0.0,0.0,41.955,49.94,34.2,0.0,0.0,55.0,-2.0,52.995,42.716,0.0,0.0,0.0,medium,18.254,18.254,0.1572
8,ハミルトン,7,逃げ,逃げ,276.65,276.65,2,6.0,6.293,13.794,0.0-8.0,0.75,42.013,63.286,48.0,55.806,46.564,57.226,42.398,36.176,52.628,-0.567,45.059,43.629,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.756,0.79,0.143,0.576,1.0,57.65,75.577,69.413,50.316,49.205,45.387,65.0,38.972,0.0,0.0,37.749,51.7825,38.1,0.0,14.286,58.0,4.0,67.022,42.715,0.0,0.0,0.0,medium,18.254,18.254,0.1572
7,ハルフロンティア,7,先行,先行,266.778,266.778,3,6.22,16.165,13.794,12.0-34.0,0.75,50.951,67.643,48.0,66.913,77.479,69.382,53.399,44.799,64.139,0.769,52.23,50.109,-2.599,0.022,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.83,0.817,0.038,0.684,1.0,68.386,83.042,75.706,71.81,62.286,60.641,65.0,58.025,0.0,0.0,42.017,46.99,34.3,0.0,3.846,58.0,4.0,65.647,45.211,0.0,0.0,0.0,medium,18.254,18.254,0.1572
