horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
1,グランセゾン,1,先行,先行,271.753,271.753,2,0.22,17.211,13.425,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,18.643,18.643,0.1605
5,アルディスティーノ,5,先行,先行,265.54,265.54,3,4.22,23.424,13.425,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,18.643,18.643,0.1605
2,マイバラード,2,先行,先行,265.468,265.468,4,1.0,23.495,13.425,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,18.643,18.643,0.1605
7,グレーヌドジョワ,7,先行,先行,263.21,263.21,5,6.22,25.753,13.425,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,18.643,18.643,0.1605
4,タイキルッジェーロ,4,差し,差し,239.134,239.134,6,3.0,49.829,13.425,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,18.643,18.643,0.1605
8,キセキノエンジェル,8,差し,差し,230.39,230.39,7,7.0,58.573,13.425,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,18.643,18.643,0.1605
9,スタードメイソン,8,差し,差し,223.027,223.027,8,7.0,65.936,13.425,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,18.643,18.643,0.1605
3,ゴーゴータカシ,3,追込,追込,205.943,205.943,9,2.22,83.021,13.425,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,18.643,18.643,0.1605
6,ウインベラーノ,6,逃げ,逃げ,291.118,291.118,1,5.0,3.865,13.704,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,19.031,19.031,0.1639
1,グランセゾン,1,先行,先行,277.414,277.414,2,0.22,17.569,13.704,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,19.031,19.031,0.1639
5,アルディスティーノ,5,先行,先行,271.072,271.072,3,4.22,23.912,13.704,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,19.031,19.031,0.1639
2,マイバラード,2,先行,先行,270.999,270.999,4,1.0,23.984,13.704,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,19.031,19.031,0.1639
7,グレーヌドジョワ,7,先行,先行,268.693,268.693,5,6.22,26.29,13.704,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,19.031,19.031,0.1639
4,タイキルッジェーロ,4,差し,差し,244.116,244.116,6,3.0,50.868,13.704,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,19.031,19.031,0.1639
8,キセキノエンジェル,8,差し,差し,235.19,235.19,7,7.0,59.793,13.704,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,19.031,19.031,0.1639
9,スタードメイソン,8,差し,差し,227.674,227.674,8,7.0,67.31,13.704,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,19.031,19.031,0.1639
3,ゴーゴータカシ,3,追込,追込,210.233,210.233,9,2.22,84.75,13.704,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,19.031,19.031,0.1639
6,ウインベラーノ,6,逃げ,逃げ,297.06,297.06,1,5.0,3.944,13.984,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,19.42,19.42,0.1672
1,グランセゾン,1,先行,先行,283.076,283.076,2,0.22,17.928,13.984,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,19.42,19.42,0.1672
5,アルディスティーノ,5,先行,先行,276.604,276.604,3,4.22,24.4,13.984,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,19.42,19.42,0.1672
2,マイバラード,2,先行,先行,276.529,276.529,4,1.0,24.474,13.984,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,19.42,19.42,0.1672
7,グレーヌドジョワ,7,先行,先行,274.177,274.177,5,6.22,26.826,13.984,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,19.42,19.42,0.1672
4,タイキルッジェーロ,4,差し,差し,249.098,249.098,6,3.0,51.906,13.984,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,19.42,19.42,0.1672
8,キセキノエンジェル,8,差し,差し,239.99,239.99,7,7.0,61.014,13.984,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,19.42,19.42,0.1672
9,スタードメイソン,8,差し,差し,232.32,232.32,8,7.0,68.683,13.984,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,19.42,19.42,0.1672
3,ゴーゴータカシ,3,追込,追込,214.524,214.524,9,2.22,86.48,13.984,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,19.42,19.42,0.1672
6,ウインベラーノ,6,逃げ,逃げ,303.001,303.001,1,5.0,4.023,14.264,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,19.808,19.808,0.1706
1,グランセゾン,1,先行,先行,288.737,288.737,2,0.22,18.286,14.264,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,19.808,19.808,0.1706
5,アルディスティーノ,5,先行,先行,282.136,282.136,3,4.22,24.888,14.264,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,19.808,19.808,0.1706
2,マイバラード,2,先行,先行,282.06,282.06,4,1.0,24.963,14.264,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,19.808,19.808,0.1706
7,グレーヌドジョワ,7,先行,先行,279.66,279.66,5,6.22,27.363,14.264,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,19.808,19.808,0.1706
4,タイキルッジェーロ,4,差し,差し,254.08,254.08,6,3.0,52.944,14.264,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,19.808,19.808,0.1706
8,キセキノエンジェル,8,差し,差し,244.789,244.789,7,7.0,62.234,14.264,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,19.808,19.808,0.1706
9,スタードメイソン,8,差し,差し,236.967,236.967,8,7.0,70.057,14.264,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,19.808,19.808,0.1706
3,ゴーゴータカシ,3,追込,追込,218.814,218.814,9,2.22,88.209,14.264,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,19.808,19.808,0.1706
6,ウインベラーノ,6,逃げ,逃げ,308.942,308.942,1,5.0,4.102,14.543,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,20.196,20.196,0.1739
1,グランセゾン,1,先行,先行,294.399,294.399,2,0.22,18.645,14.543,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,20.196,20.196,0.1739
5,アルディスティーノ,5,先行,先行,287.668,287.668,3,4.22,25.376,14.543,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,20.196,20.196,0.1739
2,マイバラード,2,先行,先行,287.591,287.591,4,1.0,25.453,14.543,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,20.196,20.196,0.1739
7,グレーヌドジョワ,7,先行,先行,285.144,285.144,5,6.22,27.899,14.543,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,20.196,20.196,0.1739
4,タイキルッジェーロ,4,差し,差し,259.062,259.062,6,3.0,53.982,14.543,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,20.196,20.196,0.1739
8,キセキノエンジェル,8,差し,差し,249.589,249.589,7,7.0,63.454,14.543,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,20.196,20.196,0.1739
9,スタードメイソン,8,差し,差し,241.613,241.613,8,7.0,71.431,14.543,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,20.196,20.196,0.1739
3,ゴーゴータカシ,3,追込,追込,223.105,223.105,9,2.22,89.939,14.543,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,20.196,20.196,0.1739
6,ウインベラーノ,6,逃げ,逃げ,314.883,314.883,1,5.0,4.18,14.823,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,20.585,20.585,0.1773
1,グランセゾン,1,先行,先行,300.06,300.06,2,0.22,19.003,14.823,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,20.585,20.585,0.1773
5,アルディスティーノ,5,先行,先行,293.2,293.2,3,4.22,25.863,14.823,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,20.585,20.585,0.1773
2,マイバラード,2,先行,先行,293.121,293.121,4,1.0,25.942,14.823,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,20.585,20.585,0.1773
