horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
4,ボンドロア,4,逃げ,逃げ,1858.776,1858.776,3,3.0,2.094,29.172,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.289,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,120.056,120.056,0.7157
1,ビッグベルーガ,1,先行,先行,1831.697,1831.697,4,0.22,29.172,29.172,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.289,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,120.056,120.056,0.7157
3,ショウナンガチ,3,差し,差し,1806.847,1806.847,5,2.67,54.023,29.172,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.289,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,120.056,120.056,0.7157
8,マテンロウシルビア,8,差し,差し,1788.426,1788.426,6,7.0,72.443,29.172,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.289,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,120.056,120.056,0.7157
2,サトノスカイターフ,2,差し,差し,1781.961,1781.961,7,1.45,78.908,29.172,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.289,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,120.056,120.056,0.7157
6,ニュークレド,6,追込,追込,1760.267,1760.267,8,5.65,100.603,29.172,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.289,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,120.056,120.056,0.7157
5,サラトガチップス,5,逃げ,逃げ,1869.565,1869.565,1,4.22,0.0,29.212,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.298,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,120.617,120.617,0.7191
7,ナリタエスペランサ,7,逃げ,逃げ,1869.565,1869.565,2,6.22,0.0,29.212,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.298,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,120.617,120.617,0.7191
4,ボンドロア,4,逃げ,逃げ,1867.512,1867.512,3,3.0,2.053,29.212,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.298,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,120.617,120.617,0.7191
1,ビッグベルーガ,1,先行,先行,1840.353,1840.353,4,0.22,29.212,29.212,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.298,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,120.617,120.617,0.7191
3,ショウナンガチ,3,差し,差し,1815.595,1815.595,5,2.67,53.97,29.212,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.298,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,120.617,120.617,0.7191
8,マテンロウシルビア,8,差し,差し,1797.05,1797.05,6,7.0,72.515,29.212,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.298,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,120.617,120.617,0.7191
2,サトノスカイターフ,2,差し,差し,1790.595,1790.595,7,1.45,78.971,29.212,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.298,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,120.617,120.617,0.7191
6,ニュークレド,6,追込,追込,1769.005,1769.005,8,5.65,100.56,29.212,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.298,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,120.617,120.617,0.7191
5,サラトガチップス,5,逃げ,逃げ,1878.261,1878.261,1,4.22,0.0,29.252,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.306,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,121.178,121.178,0.7224
7,ナリタエスペランサ,7,逃げ,逃げ,1878.261,1878.261,2,6.22,0.0,29.252,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.306,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,121.178,121.178,0.7224
4,ボンドロア,4,逃げ,逃げ,1876.248,1876.248,3,3.0,2.013,29.252,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.306,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,121.178,121.178,0.7224
1,ビッグベルーガ,1,先行,先行,1849.009,1849.009,4,0.22,29.252,29.252,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.306,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,121.178,121.178,0.7224
3,ショウナンガチ,3,差し,差し,1824.343,1824.343,5,2.67,53.918,29.252,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.306,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,121.178,121.178,0.7224
8,マテンロウシルビア,8,差し,差し,1805.674,1805.674,6,7.0,72.587,29.252,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.306,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,121.178,121.178,0.7224
2,サトノスカイターフ,2,差し,差し,1799.228,1799.228,7,1.45,79.033,29.252,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.306,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,121.178,121.178,0.7224
6,ニュークレド,6,追込,追込,1777.744,1777.744,8,5.65,100.517,29.252,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.306,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,121.178,121.178,0.7224
5,サラトガチップス,5,逃げ,逃げ,1886.957,1886.957,1,4.22,0.0,29.292,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.314,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,121.739,121.739,0.7258
7,ナリタエスペランサ,7,逃げ,逃げ,1886.957,1886.957,2,6.22,0.0,29.292,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.314,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,121.739,121.739,0.7258
4,ボンドロア,4,逃げ,逃げ,1884.984,1884.984,3,3.0,1.973,29.292,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,121.739,121.739,0.7258
1,ビッグベルーガ,1,先行,先行,1857.665,1857.665,4,0.22,29.292,29.292,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.314,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,121.739,121.739,0.7258
3,ショウナンガチ,3,差し,差し,1833.091,1833.091,5,2.67,53.865,29.292,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.314,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,121.739,121.739,0.7258
8,マテンロウシルビア,8,差し,差し,1814.298,1814.298,6,7.0,72.658,29.292,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,121.739,121.739,0.7258
2,サトノスカイターフ,2,差し,差し,1807.861,1807.861,7,1.45,79.095,29.292,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,121.739,121.739,0.7258
6,ニュークレド,6,追込,追込,1786.482,1786.482,8,5.65,100.475,29.292,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,121.739,121.739,0.7258
5,サラトガチップス,5,逃げ,逃げ,1895.652,1895.652,1,4.22,0.0,29.332,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,122.3,122.3,0.7291
7,ナリタエスペランサ,7,逃げ,逃げ,1895.652,1895.652,2,6.22,0.0,29.332,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,122.3,122.3,0.7291
4,ボンドロア,4,逃げ,逃げ,1893.72,1893.72,3,3.0,1.932,29.332,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,122.3,122.3,0.7291
1,ビッグベルーガ,1,先行,先行,1866.32,1866.32,4,0.22,29.332,29.332,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,122.3,122.3,0.7291
3,ショウナンガチ,3,差し,差し,1841.84,1841.84,5,2.67,53.813,29.332,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,122.3,122.3,0.7291
8,マテンロウシルビア,8,差し,差し,1822.922,1822.922,6,7.0,72.73,29.332,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,122.3,122.3,0.7291
2,サトノスカイターフ,2,差し,差し,1816.495,1816.495,7,1.45,79.158,29.332,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,122.3,122.3,0.7291
6,ニュークレド,6,追込,追込,1795.22,1795.22,8,5.65,100.432,29.332,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,122.3,122.3,0.7291
5,サラトガチップス,5,逃げ,逃げ,1904.348,1904.348,1,4.22,0.0,29.372,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,122.861,122.861,0.7324
7,ナリタエスペランサ,7,逃げ,逃げ,1904.348,1904.348,2,6.22,0.0,29.372,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,122.861,122.861,0.7324
4,ボンドロア,4,逃げ,逃げ,1902.456,1902.456,3,3.0,1.892,29.372,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,122.861,122.861,0.7324
1,ビッグベルーガ,1,先行,先行,1874.976,1874.976,4,0.22,29.372,29.372,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,122.861,122.861,0.7324
3,ショウナンガチ,3,差し,差し,1850.588,1850.588,5,2.67,53.76,29.372,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,122.861,122.861,0.7324
8,マテンロウシルビア,8,差し,差し,1831.546,1831.546,6,7.0,72.802,29.372,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,122.861,122.861,0.7324
2,サトノスカイターフ,2,差し,差し,1825.128,1825.128,7,1.45,79.22,29.372,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,122.861,122.861,0.7324
6,ニュークレド,6,追込,追込,1803.959,1803.959,8,5.65,100.389,29.372,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,122.861,122.861,0.7324
5,サラトガチップス,5,逃げ,逃げ,1913.043,1913.043,1,4.22,0.0,29.412,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,123.422,123.422,0.7358
7,ナリタエスペランサ,7,逃げ,逃げ,1913.043,1913.043,2,6.22,0.0,29.412,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,123.422,123.422,0.7358
