horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
8,サウザンサニー,5,差し,差し,0.0,0.0,11,4.0,45.0,12.0,45.0-82.0,0.75,51.205,47.286,72.0,32.547,54.629,86.068,52.301,40.112,61.699,-0.674,50.725,50.224,-0.015,-0.882,-0.882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.335,0.388,0.186,0.86,1.0,86.012,33.549,60.067,75.664,71.711,48.941,65.0,35.95,0.0,0.0,47.525,45.379999999999995,33.9,0.0,18.559,55.0,-2.0,68.866,49.07,0.0,0.0,0.0,medium,0.0,0.0,0.0
9,モリノドリーム,6,差し,差し,0.0,0.0,12,5.22,45.0,12.0,45.0-82.0,0.75,56.897,49.0,74.8,48.065,64.071,91.463,58.665,45.019,67.185,0.031,56.056,54.948,-1.539,0.236,0.073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.414,0.412,0.299,0.91,1.0,91.041,41.406,63.656,85.094,77.132,54.852,65.0,43.993,0.0,0.0,52.568,48.895,33.2,0.0,29.911,54.0,-4.0,73.212,54.993,0.0,0.0,0.0,medium,0.0,0.0,0.0
10,ナムラローズマリー,6,差し,差し,0.0,0.0,13,5.0,45.0,12.0,45.0-82.0,0.75,58.032,66.357,64.286,58.046,67.686,91.808,59.845,44.869,65.014,-0.248,58.586,60.299,2.87,0.767,1.155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.243,0.272,0.709,0.918,1.0,91.839,24.253,56.309,86.205,76.289,49.482,65.0,40.797,0.0,0.0,63.251,45.4975,33.1,0.0,70.873,53.0,-4.0,72.79,65.096,0.0,0.0,0.0,medium,0.0,0.0,0.0
14,ルージュラナキラ,8,差し,差し,0.0,0.0,14,7.0,45.0,12.0,45.0-82.0,0.75,64.057,71.571,71.457,72.027,83.207,97.4,66.509,49.745,74.399,0.959,62.683,64.004,2.796,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.627,0.6,0.513,0.969,1.0,96.909,62.661,76.583,90.18,84.427,65.053,65.0,42.056,0.0,0.0,57.955,50.1325,33.5,0.0,51.31,54.0,-4.0,89.051,63.851,0.0,0.0,0.0,medium,0.0,0.0,0.0
12,アメリカンステージ,7,逃げ,逃げ,3.986,3.986,1,6.0,0.028,11.972,0.0-8.0,0.75,61.206,85.571,63.114,72.893,81.95,90.29,63.567,54.997,73.486,0.841,53.082,53.555,2.482,-0.388,-0.208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.905,0.905,0.0,0.909,1.0,90.867,90.537,90.685,80.463,79.282,70.451,88.175,31.006,62.788,62.788,40.097,35.905,34.0,66.215,0.0,57.5,3.0,50.327,42.148,0.0,0.0,0.0,medium,0.259,0.259,0.0033
2,ブラックチャリス,2,先行,先行,0.0,0.0,2,1.0,12.0,11.972,12.0-34.0,0.75,63.554,69.357,80.686,64.625,68.136,82.523,63.677,47.718,71.186,0.546,57.919,57.438,-0.549,0.627,0.577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.718,0.717,0.149,0.833,1.0,83.315,71.809,76.907,76.962,75.286,65.726,65.0,52.704,0.0,0.0,47.648,52.785,33.8,0.0,14.911,53.0,-4.0,57.728,49.519,0.0,0.0,0.0,medium,0.259,0.259,0.0033
3,ジョーメッドヴィン,3,先行,先行,0.0,0.0,3,2.22,12.0,11.972,12.0-34.0,0.75,60.19,59.143,74.429,54.425,77.514,96.344,62.467,46.93,71.555,0.593,58.698,57.511,-1.369,0.79,0.592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.544,0.526,0.356,0.961,1.0,96.118,54.375,72.157,85.455,83.158,61.998,65.0,38.77,0.0,0.0,54.034,46.8775,33.4,0.0,35.565,57.0,2.0,83.156,57.891,0.0,0.0,0.0,medium,0.259,0.259,0.0033
7,マイネルレノン,5,先行,先行,0.0,0.0,4,4.22,12.0,11.972,12.0-34.0,0.75,54.983,38.643,71.357,55.069,67.35,90.866,57.542,42.779,69.105,0.278,53.319,51.151,-2.599,-0.338,-0.694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.684,0.706,0.121,0.902,1.0,90.17,68.368,79.401,71.838,76.435,62.149,65.0,34.078,0.0,0.0,47.143,51.715,33.6,0.0,12.054,55.0,-2.0,74.697,49.308,0.0,0.0,0.0,medium,0.259,0.259,0.0033
11,ナムラクララ,7,先行,先行,0.0,0.0,5,6.22,12.0,11.972,12.0-34.0,0.75,60.437,75.214,76.8,48.492,55.014,84.931,60.403,44.087,68.398,0.187,54.358,54.563,0.703,-0.12,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.699,0.681,0.024,0.859,1.0,85.929,69.931,76.137,70.014,72.936,61.261,65.0,41.063,0.0,0.0,44.868,54.417500000000004,33.8,0.0,2.381,54.0,-4.0,60.93,45.398,0.0,0.0,0.0,medium,0.259,0.259,0.0033
13,ロードフォアエース,8,先行,先行,0.0,0.0,6,7.0,12.0,11.972,12.0-34.0,0.75,62.759,81.571,76.714,55.536,71.307,93.034,63.831,43.723,73.348,0.824,55.152,53.445,-2.458,0.046,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.767,0.807,0.17,0.93,1.0,92.97,76.667,86.237,69.532,80.24,66.676,65.0,33.448,0.0,0.0,47.591,49.225,33.2,0.0,16.964,57.5,3.0,57.096,47.894,0.0,0.0,0.0,medium,0.259,0.259,0.0033
1,ダンツエラン,1,差し,差し,0.0,0.0,7,0.22,45.0,11.972,45.0-82.0,0.75,45.458,45.286,75.886,14.937,23.279,64.75,44.512,38.498,50.2,-1.0,48.057,46.49,-2.769,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.215,0.206,0.319,0.659,1.0,65.851,21.529,40.948,60.933,53.745,37.789,65.0,51.647,0.0,0.0,50.666,49.195,33.2,0.0,31.905,53.0,-4.0,54.887,49.263,0.0,0.0,0.0,medium,0.259,0.259,0.0033
4,ステークホルダー,3,差し,差し,0.0,0.0,8,2.0,45.0,11.972,45.0-82.0,0.75,50.393,50.429,73.886,26.543,52.121,84.683,51.417,40.038,60.64,-0.81,49.634,50.776,2.33,-1.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.315,0.366,0.08,0.845,1.0,84.45,31.496,58.149,72.863,70.01,48.704,65.0,37.662,0.0,0.0,46.161,45.2075,33.2,0.0,8.036,54.0,-4.0,67.179,46.289,0.0,0.0,0.0,medium,0.259,0.259,0.0033
5,ティニア,4,差し,差し,0.0,0.0,9,3.22,45.0,11.972,45.0-82.0,0.75,56.636,55.214,73.829,47.161,64.179,92.855,58.748,43.945,64.786,-0.277,57.119,56.804,-0.889,0.459,0.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.227,0.226,0.695,0.92,1.0,91.958,22.723,53.793,87.116,77.617,50.167,65.0,42.601,0.0,0.0,63.349,47.5975,33.1,0.0,69.464,56.0,0.0,64.887,63.4,0.0,0.0,0.0,medium,0.259,0.259,0.0033
6,クファシル,4,差し,差し,0.0,0.0,10,3.0,45.0,11.972,45.0-82.0,0.75,53.911,39.714,71.886,50.079,67.636,86.68,56.194,43.415,66.185,-0.097,53.641,52.979,0.289,-0.271,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.595,0.603,0.062,0.862,1.0,86.23,59.531,71.975,77.432,74.866,59.384,65.0,35.346,0.0,0.0,45.085,47.917500000000004,34.1,0.0,6.25,55.0,-2.0,85.589,49.112,0.0,0.0,0.0,medium,0.259,0.259,0.0033
8,サウザンサニー,5,差し,差し,0.0,0.0,11,4.0,45.0,11.972,45.0-82.0,0.75,51.205,47.286,72.0,32.547,54.629,86.068,52.301,40.112,61.699,-0.674,50.725,50.224,-0.015,-0.882,-0.882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.335,0.388,0.186,0.86,1.0,86.012,33.549,60.067,75.664,71.711,48.941,65.0,35.95,0.0,0.0,47.525,45.379999999999995,33.9,0.0,18.559,55.0,-2.0,68.866,49.07,0.0,0.0,0.0,medium,0.259,0.259,0.0033
9,モリノドリーム,6,差し,差し,0.0,0.0,12,5.22,45.0,11.972,45.0-82.0,0.75,56.897,49.0,74.8,48.065,64.071,91.463,58.665,45.019,67.185,0.031,56.056,54.948,-1.539,0.236,0.073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.414,0.412,0.299,0.91,1.0,91.041,41.406,63.656,85.094,77.132,54.852,65.0,43.993,0.0,0.0,52.568,48.895,33.2,0.0,29.911,54.0,-4.0,73.212,54.993,0.0,0.0,0.0,medium,0.259,0.259,0.0033
10,ナムラローズマリー,6,差し,差し,0.0,0.0,13,5.0,45.0,11.972,45.0-82.0,0.75,58.032,66.357,64.286,58.046,67.686,91.808,59.845,44.869,65.014,-0.248,58.586,60.299,2.87,0.767,1.155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.243,0.272,0.709,0.918,1.0,91.839,24.253,56.309,86.205,76.289,49.482,65.0,40.797,0.0,0.0,63.251,45.4975,33.1,0.0,70.873,53.0,-4.0,72.79,65.096,0.0,0.0,0.0,medium,0.259,0.259,0.0033
14,ルージュラナキラ,8,差し,差し,0.0,0.0,14,7.0,45.0,11.972,45.0-82.0,0.75,64.057,71.571,71.457,72.027,83.207,97.4,66.509,49.745,74.399,0.959,62.683,64.004,2.796,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.627,0.6,0.513,0.969,1.0,96.909,62.661,76.583,90.18,84.427,65.053,65.0,42.056,0.0,0.0,57.955,50.1325,33.5,0.0,51.31,54.0,-4.0,89.051,63.851,0.0,0.0,0.0,medium,0.259,0.259,0.0033
12,アメリカンステージ,7,逃げ,逃げ,7.971,7.971,1,6.0,0.056,11.944,0.0-8.0,0.75,61.206,85.571,63.114,72.893,81.95,90.29,63.567,54.997,73.486,0.841,53.082,53.555,2.482,-0.388,-0.208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.905,0.905,0.0,0.909,1.0,90.867,90.537,90.685,80.463,79.282,70.451,88.175,31.006,62.788,62.788,40.097,35.905,34.0,66.215,0.0,57.5,3.0,50.327,42.148,0.0,0.0,0.0,medium,0.518,0.518,0.0067
2,ブラックチャリス,2,先行,先行,0.0,0.0,2,1.0,12.0,11.944,12.0-34.0,0.75,63.554,69.357,80.686,64.625,68.136,82.523,63.677,47.718,71.186,0.546,57.919,57.438,-0.549,0.627,0.577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.718,0.717,0.149,0.833,1.0,83.315,71.809,76.907,76.962,75.286,65.726,65.0,52.704,0.0,0.0,47.648,52.785,33.8,0.0,14.911,53.0,-4.0,57.728,49.519,0.0,0.0,0.0,medium,0.518,0.518,0.0067
3,ジョーメッドヴィン,3,先行,先行,0.0,0.0,3,2.22,12.0,11.944,12.0-34.0,0.75,60.19,59.143,74.429,54.425,77.514,96.344,62.467,46.93,71.555,0.593,58.698,57.511,-1.369,0.79,0.592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.544,0.526,0.356,0.961,1.0,96.118,54.375,72.157,85.455,83.158,61.998,65.0,38.77,0.0,0.0,54.034,46.8775,33.4,0.0,35.565,57.0,2.0,83.156,57.891,0.0,0.0,0.0,medium,0.518,0.518,0.0067
7,マイネルレノン,5,先行,先行,0.0,0.0,4,4.22,12.0,11.944,12.0-34.0,0.75,54.983,38.643,71.357,55.069,67.35,90.866,57.542,42.779,69.105,0.278,53.319,51.151,-2.599,-0.338,-0.694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.684,0.706,0.121,0.902,1.0,90.17,68.368,79.401,71.838,76.435,62.149,65.0,34.078,0.0,0.0,47.143,51.715,33.6,0.0,12.054,55.0,-2.0,74.697,49.308,0.0,0.0,0.0,medium,0.518,0.518,0.0067
11,ナムラクララ,7,先行,先行,0.0,0.0,5,6.22,12.0,11.944,12.0-34.0,0.75,60.437,75.214,76.8,48.492,55.014,84.931,60.403,44.087,68.398,0.187,54.358,54.563,0.703,-0.12,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.699,0.681,0.024,0.859,1.0,85.929,69.931,76.137,70.014,72.936,61.261,65.0,41.063,0.0,0.0,44.868,54.417500000000004,33.8,0.0,2.381,54.0,-4.0,60.93,45.398,0.0,0.0,0.0,medium,0.518,0.518,0.0067
13,ロードフォアエース,8,先行,先行,0.0,0.0,6,7.0,12.0,11.944,12.0-34.0,0.75,62.759,81.571,76.714,55.536,71.307,93.034,63.831,43.723,73.348,0.824,55.152,53.445,-2.458,0.046,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.767,0.807,0.17,0.93,1.0,92.97,76.667,86.237,69.532,80.24,66.676,65.0,33.448,0.0,0.0,47.591,49.225,33.2,0.0,16.964,57.5,3.0,57.096,47.894,0.0,0.0,0.0,medium,0.518,0.518,0.0067
1,ダンツエラン,1,差し,差し,0.0,0.0,7,0.22,45.0,11.944,45.0-82.0,0.75,45.458,45.286,75.886,14.937,23.279,64.75,44.512,38.498,50.2,-1.0,48.057,46.49,-2.769,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.215,0.206,0.319,0.659,1.0,65.851,21.529,40.948,60.933,53.745,37.789,65.0,51.647,0.0,0.0,50.666,49.195,33.2,0.0,31.905,53.0,-4.0,54.887,49.263,0.0,0.0,0.0,medium,0.518,0.518,0.0067
4,ステークホルダー,3,差し,差し,0.0,0.0,8,2.0,45.0,11.944,45.0-82.0,0.75,50.393,50.429,73.886,26.543,52.121,84.683,51.417,40.038,60.64,-0.81,49.634,50.776,2.33,-1.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.315,0.366,0.08,0.845,1.0,84.45,31.496,58.149,72.863,70.01,48.704,65.0,37.662,0.0,0.0,46.161,45.2075,33.2,0.0,8.036,54.0,-4.0,67.179,46.289,0.0,0.0,0.0,medium,0.518,0.518,0.0067
5,ティニア,4,差し,差し,0.0,0.0,9,3.22,45.0,11.944,45.0-82.0,0.75,56.636,55.214,73.829,47.161,64.179,92.855,58.748,43.945,64.786,-0.277,57.119,56.804,-0.889,0.459,0.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.227,0.226,0.695,0.92,1.0,91.958,22.723,53.793,87.116,77.617,50.167,65.0,42.601,0.0,0.0,63.349,47.5975,33.1,0.0,69.464,56.0,0.0,64.887,63.4,0.0,0.0,0.0,medium,0.518,0.518,0.0067
6,クファシル,4,差し,差し,0.0,0.0,10,3.0,45.0,11.944,45.0-82.0,0.75,53.911,39.714,71.886,50.079,67.636,86.68,56.194,43.415,66.185,-0.097,53.641,52.979,0.289,-0.271,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.595,0.603,0.062,0.862,1.0,86.23,59.531,71.975,77.432,74.866,59.384,65.0,35.346,0.0,0.0,45.085,47.917500000000004,34.1,0.0,6.25,55.0,-2.0,85.589,49.112,0.0,0.0,0.0,medium,0.518,0.518,0.0067
8,サウザンサニー,5,差し,差し,0.0,0.0,11,4.0,45.0,11.944,45.0-82.0,0.75,51.205,47.286,72.0,32.547,54.629,86.068,52.301,40.112,61.699,-0.674,50.725,50.224,-0.015,-0.882,-0.882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.335,0.388,0.186,0.86,1.0,86.012,33.549,60.067,75.664,71.711,48.941,65.0,35.95,0.0,0.0,47.525,45.379999999999995,33.9,0.0,18.559,55.0,-2.0,68.866,49.07,0.0,0.0,0.0,medium,0.518,0.518,0.0067
9,モリノドリーム,6,差し,差し,0.0,0.0,12,5.22,45.0,11.944,45.0-82.0,0.75,56.897,49.0,74.8,48.065,64.071,91.463,58.665,45.019,67.185,0.031,56.056,54.948,-1.539,0.236,0.073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.414,0.412,0.299,0.91,1.0,91.041,41.406,63.656,85.094,77.132,54.852,65.0,43.993,0.0,0.0,52.568,48.895,33.2,0.0,29.911,54.0,-4.0,73.212,54.993,0.0,0.0,0.0,medium,0.518,0.518,0.0067
10,ナムラローズマリー,6,差し,差し,0.0,0.0,13,5.0,45.0,11.944,45.0-82.0,0.75,58.032,66.357,64.286,58.046,67.686,91.808,59.845,44.869,65.014,-0.248,58.586,60.299,2.87,0.767,1.155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.243,0.272,0.709,0.918,1.0,91.839,24.253,56.309,86.205,76.289,49.482,65.0,40.797,0.0,0.0,63.251,45.4975,33.1,0.0,70.873,53.0,-4.0,72.79,65.096,0.0,0.0,0.0,medium,0.518,0.518,0.0067
14,ルージュラナキラ,8,差し,差し,0.0,0.0,14,7.0,45.0,11.944,45.0-82.0,0.75,64.057,71.571,71.457,72.027,83.207,97.4,66.509,49.745,74.399,0.959,62.683,64.004,2.796,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.627,0.6,0.513,0.969,1.0,96.909,62.661,76.583,90.18,84.427,65.053,65.0,42.056,0.0,0.0,57.955,50.1325,33.5,0.0,51.31,54.0,-4.0,89.051,63.851,0.0,0.0,0.0,medium,0.518,0.518,0.0067
12,アメリカンステージ,7,逃げ,逃げ,11.957,11.957,1,6.0,0.083,11.917,0.0-8.0,0.75,61.206,85.571,63.114,72.893,81.95,90.29,63.567,54.997,73.486,0.841,53.082,53.555,2.482,-0.388,-0.208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.905,0.905,0.0,0.909,1.0,90.867,90.537,90.685,80.463,79.282,70.451,88.175,31.006,62.788,62.788,40.097,35.905,34.0,66.215,0.0,57.5,3.0,50.327,42.148,0.0,0.0,0.0,medium,0.777,0.777,0.01
2,ブラックチャリス,2,先行,先行,0.04,0.04,2,1.0,12.0,11.917,12.0-34.0,0.75,63.554,69.357,80.686,64.625,68.136,82.523,63.677,47.718,71.186,0.546,57.919,57.438,-0.549,0.627,0.577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.718,0.717,0.149,0.833,1.0,83.315,71.809,76.907,76.962,75.286,65.726,65.0,52.704,0.0,0.0,47.648,52.785,33.8,0.0,14.911,53.0,-4.0,57.728,49.519,0.0,0.0,0.0,medium,0.777,0.777,0.01
3,ジョーメッドヴィン,3,先行,先行,0.04,0.04,3,2.22,12.0,11.917,12.0-34.0,0.75,60.19,59.143,74.429,54.425,77.514,96.344,62.467,46.93,71.555,0.593,58.698,57.511,-1.369,0.79,0.592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.544,0.526,0.356,0.961,1.0,96.118,54.375,72.157,85.455,83.158,61.998,65.0,38.77,0.0,0.0,54.034,46.8775,33.4,0.0,35.565,57.0,2.0,83.156,57.891,0.0,0.0,0.0,medium,0.777,0.777,0.01
7,マイネルレノン,5,先行,先行,0.04,0.04,4,4.22,12.0,11.917,12.0-34.0,0.75,54.983,38.643,71.357,55.069,67.35,90.866,57.542,42.779,69.105,0.278,53.319,51.151,-2.599,-0.338,-0.694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.684,0.706,0.121,0.902,1.0,90.17,68.368,79.401,71.838,76.435,62.149,65.0,34.078,0.0,0.0,47.143,51.715,33.6,0.0,12.054,55.0,-2.0,74.697,49.308,0.0,0.0,0.0,medium,0.777,0.777,0.01
11,ナムラクララ,7,先行,先行,0.04,0.04,5,6.22,12.0,11.917,12.0-34.0,0.75,60.437,75.214,76.8,48.492,55.014,84.931,60.403,44.087,68.398,0.187,54.358,54.563,0.703,-0.12,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.699,0.681,0.024,0.859,1.0,85.929,69.931,76.137,70.014,72.936,61.261,65.0,41.063,0.0,0.0,44.868,54.417500000000004,33.8,0.0,2.381,54.0,-4.0,60.93,45.398,0.0,0.0,0.0,medium,0.777,0.777,0.01
